userId,movieId,tag,timestamp
62,38061,witty,1970-01-01T00:32:50.000Z
62,45447,adventure,1970-01-01T00:32:50.000Z
62,45447,Audrey Tautou,1970-01-01T00:32:50.000Z
62,45447,conspiracy theory,1970-01-01T00:32:50.000Z
62,45447,Mystery,1970-01-01T00:32:50.000Z
62,45447,Paris,1970-01-01T00:32:50.000Z
62,45447,Tom Hanks,1970-01-01T00:32:50.000Z
62,45447,treasure hunt,1970-01-01T00:32:50.000Z
62,46723,Brad Pitt,1970-01-01T00:32:50.000Z
62,46723,cate blanchett,1970-01-01T00:32:50.000Z
62,46723,multiple storylines,1970-01-01T00:32:50.000Z
62,46723,social commentary,1970-01-01T00:32:50.000Z
62,46972,Ben Stiller,1970-01-01T00:32:50.000Z
62,46972,Robin Williams,1970-01-01T00:32:50.000Z
62,46976,emma thompson,1970-01-01T00:32:50.000Z
62,46976,Maggie Gyllenhaal,1970-01-01T00:32:50.000Z
62,46976,modern fantasy,1970-01-01T00:32:50.000Z
62,46976,romance,1970-01-01T00:32:50.000Z
62,46976,surreal,1970-01-01T00:32:50.000Z
62,46976,Will Ferrell,1970-01-01T00:32:50.000Z
62,49130,Marion Cotillard,1970-01-01T00:32:50.000Z
62,49530,Africa,1970-01-01T00:32:50.000Z
62,49530,corruption,1970-01-01T00:32:50.000Z
62,49530,Jennifer Connelly,1970-01-01T00:32:50.000Z
62,49530,justice,1970-01-01T00:32:50.000Z
62,49530,Leonardo DiCaprio,1970-01-01T00:32:50.000Z
62,53464,bad acting,1970-01-01T00:32:50.000Z
62,53464,bad jokes,1970-01-01T00:32:50.000Z
62,53464,bad plot,1970-01-01T00:32:50.000Z
62,53464,Chris Evans,1970-01-01T00:32:50.000Z
62,53464,Jessica Alba,1970-01-01T00:32:50.000Z
62,53464,Marvel,1970-01-01T00:32:50.000Z
62,53464,sexy female scientist,1970-01-01T00:32:50.000Z
62,58047,Rachel Weisz,1970-01-01T00:32:50.000Z
62,58047,Ryan Reynolds,1970-01-01T00:32:50.000Z
62,59501,fantasy,1970-01-01T00:32:50.000Z
62,59501,lion,1970-01-01T00:32:50.000Z
62,59501,narnia,1970-01-01T00:32:50.000Z
62,59501,Tilda Swinton,1970-01-01T00:32:50.000Z
62,60074,bad script,1970-01-01T00:32:50.000Z
62,60074,Charlize Theron,1970-01-01T00:32:50.000Z
62,60074,Will Smith,1970-01-01T00:32:50.000Z
62,60126,Anne Hathaway,1970-01-01T00:32:50.000Z
62,60126,Steve Carell,1970-01-01T00:32:50.000Z
62,60756,comedy,1970-01-01T00:32:50.000Z
62,60756,funny,1970-01-01T00:32:50.000Z
62,60756,will ferrell,1970-01-01T00:32:50.000Z
62,61024,comedy,1970-01-01T00:32:50.000Z
62,61024,James Franco,1970-01-01T00:32:50.000Z
62,61024,Seth Rogen,1970-01-01T00:32:50.000Z
62,61024,Stoner Movie,1970-01-01T00:32:50.000Z
62,63992,audience intelligence underestimated,1970-01-01T00:32:50.000Z
62,63992,boring,1970-01-01T00:32:50.000Z
62,63992,chick flick,1970-01-01T00:32:50.000Z
62,63992,overrated,1970-01-01T00:32:50.000Z
62,63992,Teen movie,1970-01-01T00:32:50.000Z
62,68848,Adrien Brody,1970-01-01T00:32:50.000Z
62,68848,con artists,1970-01-01T00:32:50.000Z
62,68848,funny,1970-01-01T00:32:50.000Z
62,68848,interesting characters,1970-01-01T00:32:50.000Z
62,68848,Mark Ruffalo,1970-01-01T00:32:50.000Z
62,68848,Rachel Weisz,1970-01-01T00:32:50.000Z
62,71535,Bill Murray,1970-01-01T00:32:50.000Z
62,71535,dark comedy,1970-01-01T00:32:50.000Z
62,71535,Emma Stone,1970-01-01T00:32:50.000Z
62,71535,funny,1970-01-01T00:32:50.000Z
62,71535,Jesse Eisenberg,1970-01-01T00:32:50.000Z
62,71535,Woody Harrelson,1970-01-01T00:32:50.000Z
62,87430,audience intelligence underestimated,1970-01-01T00:32:50.000Z
62,87430,CGI,1970-01-01T00:32:50.000Z
62,87430,cheesy,1970-01-01T00:32:50.000Z
62,87430,comic book,1970-01-01T00:32:50.000Z
62,87430,DC,1970-01-01T00:32:50.000Z
62,87430,DC Comics,1970-01-01T00:32:50.000Z
62,87430,Ryan Reynolds,1970-01-01T00:32:50.000Z
62,87430,space,1970-01-01T00:32:50.000Z
62,87430,superhero,1970-01-01T00:32:50.000Z
62,88405,comedy,1970-01-01T00:32:50.000Z
62,88405,funny,1970-01-01T00:32:50.000Z
62,88405,happy ending,1970-01-01T00:32:50.000Z
62,88405,HOT actress,1970-01-01T00:32:50.000Z
62,88405,Justin Timberlake,1970-01-01T00:32:50.000Z
62,88405,Mila Kunis,1970-01-01T00:32:50.000Z
62,88405,New York City,1970-01-01T00:32:50.000Z
62,88405,romance,1970-01-01T00:32:50.000Z
62,88405,sex,1970-01-01T00:32:50.000Z
62,96861,Istanbul,1970-01-01T00:32:50.000Z
62,96861,Liam Neeson,1970-01-01T00:32:50.000Z
62,96861,predictable,1970-01-01T00:32:50.000Z
62,96861,Turkey,1970-01-01T00:32:50.000Z
62,96861,unnecessary sequel,1970-01-01T00:32:50.000Z
62,99114,action,1970-01-01T00:32:50.000Z
62,99114,Christoph Waltz,1970-01-01T00:32:50.000Z
62,99114,funny,1970-01-01T00:32:50.000Z
62,99114,good soundtrack,1970-01-01T00:32:50.000Z
62,99114,Great performances,1970-01-01T00:32:50.000Z
62,99114,Humour,1970-01-01T00:32:50.000Z
62,99114,Leonardo DiCaprio,1970-01-01T00:32:50.000Z
62,99114,Quentin Tarantino,1970-01-01T00:32:50.000Z
62,99114,Samuel L. Jackson,1970-01-01T00:32:50.000Z
62,99114,Soundtrack,1970-01-01T00:32:50.000Z
62,99114,western,1970-01-01T00:32:50.000Z
62,103042,Amy Adams,1970-01-01T00:32:50.000Z
62,103042,superhero,1970-01-01T00:32:50.000Z
62,104863,daniel radcliffe,1970-01-01T00:32:50.000Z
62,104863,zoe kazan,1970-01-01T00:32:50.000Z
62,107348,comedy,1970-01-01T00:32:50.000Z
62,107348,Steve Carell,1970-01-01T00:32:50.000Z
62,107348,stupid but funny,1970-01-01T00:32:50.000Z
62,107348,will ferrell,1970-01-01T00:32:50.000Z
62,108190,antiintellectual,1970-01-01T00:32:50.000Z
62,108190,bad writing,1970-01-01T00:32:50.000Z
62,108190,dystopia,1970-01-01T00:32:50.000Z
62,108190,new society,1970-01-01T00:32:50.000Z
62,108190,plot holes,1970-01-01T00:32:50.000Z
62,108190,predictable,1970-01-01T00:32:50.000Z
62,108190,scifi,1970-01-01T00:32:50.000Z
62,108190,unintelligent,1970-01-01T00:32:50.000Z
62,111743,Charlize Theron,1970-01-01T00:32:50.000Z
62,111743,Liam Neeson,1970-01-01T00:32:50.000Z
62,111743,Seth MacFarlane,1970-01-01T00:32:50.000Z
62,111743,witty,1970-01-01T00:32:50.000Z
62,114180,action,1970-01-01T00:32:50.000Z
62,114180,dystopia,1970-01-01T00:32:50.000Z
62,114180,plot holes,1970-01-01T00:32:50.000Z
62,114180,postapocalyptic,1970-01-01T00:32:50.000Z
62,114180,survival,1970-01-01T00:32:50.000Z
62,114180,thriller,1970-01-01T00:32:50.000Z
62,114180,unexplained,1970-01-01T00:32:50.000Z
62,114180,weak plot,1970-01-01T00:32:50.000Z
62,115149,dark hero,1970-01-01T00:32:50.000Z
62,115149,gunfu,1970-01-01T00:32:50.000Z
62,115149,Keanu Reeves,1970-01-01T00:32:50.000Z
62,115149,Revenge,1970-01-01T00:32:50.000Z
62,115149,secret society,1970-01-01T00:32:50.000Z
62,115149,stylish,1970-01-01T00:32:50.000Z
62,116897,black comedy,1970-01-01T00:32:50.000Z
62,116897,dark comedy,1970-01-01T00:32:50.000Z
62,116897,dark humor,1970-01-01T00:32:50.000Z
62,116897,ironic,1970-01-01T00:32:50.000Z
62,116897,multiple short stories,1970-01-01T00:32:50.000Z
62,116897,short stories,1970-01-01T00:32:50.000Z
62,119141,bromance,1970-01-01T00:32:50.000Z
62,119141,comedy,1970-01-01T00:32:50.000Z
62,119141,funny,1970-01-01T00:32:50.000Z
62,119141,James Franco,1970-01-01T00:32:50.000Z
62,119141,Seth Rogen,1970-01-01T00:32:50.000Z
62,122912,comic book,1970-01-01T00:32:50.000Z
62,122912,Dr. Strange,1970-01-01T00:32:50.000Z
62,122912,Great villain,1970-01-01T00:32:50.000Z
62,122912,Guardians of the Galaxy,1970-01-01T00:32:50.000Z
62,122912,Marvel,1970-01-01T00:32:50.000Z
62,122912,MCU,1970-01-01T00:32:50.000Z
62,122912,Robert Downey Jr.,1970-01-01T00:32:50.000Z
62,122912,Thanos,1970-01-01T00:32:50.000Z
62,122912,Thor,1970-01-01T00:32:50.000Z
62,122912,Visually stunning,1970-01-01T00:32:50.000Z
62,128360,characters,1970-01-01T00:32:50.000Z
62,128360,Dialogue,1970-01-01T00:32:50.000Z
62,128360,humor,1970-01-01T00:32:50.000Z
62,128360,Kurt Russell,1970-01-01T00:32:50.000Z
62,128360,Quentin Tarantino,1970-01-01T00:32:50.000Z
62,128360,Samuel L. Jackson,1970-01-01T00:32:50.000Z
62,128360,tension building,1970-01-01T00:32:50.000Z
62,128360,violent,1970-01-01T00:32:50.000Z
62,128360,Western,1970-01-01T00:32:50.000Z
62,135133,dystopia,1970-01-01T00:32:50.000Z
62,135133,Jennifer Lawrence,1970-01-01T00:32:50.000Z
62,135133,love story,1970-01-01T00:32:50.000Z
62,135133,nonsense,1970-01-01T00:32:50.000Z
62,135133,politics,1970-01-01T00:32:50.000Z
62,135133,rebellion,1970-01-01T00:32:50.000Z
62,135133,revolution,1970-01-01T00:32:50.000Z
62,135518,Ben Kingsley,1970-01-01T00:32:50.000Z
62,135518,ethics,1970-01-01T00:32:50.000Z
62,135518,immortality,1970-01-01T00:32:50.000Z
62,135518,ryan reynolds,1970-01-01T00:32:50.000Z
62,135536,Bad story,1970-01-01T00:32:50.000Z
62,135536,Bad writing,1970-01-01T00:32:50.000Z
62,135536,Batman,1970-01-01T00:32:50.000Z
62,135536,Ben Affleck,1970-01-01T00:32:50.000Z
62,135536,comic book,1970-01-01T00:32:50.000Z
62,135536,dc comics,1970-01-01T00:32:50.000Z
62,135536,good soundtrack,1970-01-01T00:32:50.000Z
62,135536,Harley Quinn,1970-01-01T00:32:50.000Z
62,135536,Harley Quinns ass,1970-01-01T00:32:50.000Z
62,135536,Horrible directing,1970-01-01T00:32:50.000Z
62,135536,Jared Leto,1970-01-01T00:32:50.000Z
62,135536,Joker,1970-01-01T00:32:50.000Z
62,135536,lack of plot,1970-01-01T00:32:50.000Z
62,135536,Margot Robbie,1970-01-01T00:32:50.000Z
62,135536,Poor story,1970-01-01T00:32:50.000Z
62,135536,poorly paced,1970-01-01T00:32:50.000Z
62,135536,superhero,1970-01-01T00:32:50.000Z
62,135536,visually appealing,1970-01-01T00:32:50.000Z
62,135536,Will Smith,1970-01-01T00:32:50.000Z
62,136864,action,1970-01-01T00:32:50.000Z
62,136864,batman,1970-01-01T00:32:50.000Z
62,136864,ben affleck,1970-01-01T00:32:50.000Z
62,136864,dark,1970-01-01T00:32:50.000Z
62,136864,dc comics,1970-01-01T00:32:50.000Z
62,136864,Gal Gadot,1970-01-01T00:32:50.000Z
62,136864,superhero,1970-01-01T00:32:50.000Z
62,136864,superman,1970-01-01T00:32:50.000Z
62,136864,wonderwoman,1970-01-01T00:32:50.000Z
62,139385,leonardo DiCarpio,1970-01-01T00:32:50.000Z
62,139385,survival,1970-01-01T00:32:50.000Z
62,139385,tom hardy,1970-01-01T00:32:50.000Z
62,139385,visually appealing,1970-01-01T00:32:50.000Z
62,158966,building a family,1970-01-01T00:32:50.000Z
62,158966,creative,1970-01-01T00:32:50.000Z
62,158966,freedom,1970-01-01T00:32:50.000Z
62,158966,good writing,1970-01-01T00:32:50.000Z
62,158966,individualism,1970-01-01T00:32:50.000Z
62,158966,Viggo Mortensen,1970-01-01T00:32:50.000Z
62,168248,action,1970-01-01T00:32:50.000Z
62,168248,dark hero,1970-01-01T00:32:50.000Z
62,168248,gun tactics,1970-01-01T00:32:50.000Z
62,168248,hitman,1970-01-01T00:32:50.000Z
62,168248,Keanu Reeves,1970-01-01T00:32:50.000Z
62,168248,organized crime,1970-01-01T00:32:50.000Z
62,168248,secret society,1970-01-01T00:32:50.000Z
62,174053,Dystopia,1970-01-01T00:32:50.000Z
62,174053,future,1970-01-01T00:32:50.000Z
62,174053,interesting,1970-01-01T00:32:50.000Z
62,174053,jon hamm,1970-01-01T00:32:50.000Z
62,174053,thought provoking,1970-01-01T00:32:50.000Z
62,179401,Action,1970-01-01T00:32:50.000Z
62,179401,Comedy,1970-01-01T00:32:50.000Z
62,179401,Dwayne Johnson,1970-01-01T00:32:50.000Z
62,179401,funny,1970-01-01T00:32:50.000Z
62,183611,Comedy,1970-01-01T00:32:50.000Z
62,183611,funny,1970-01-01T00:32:50.000Z
62,183611,Rachel McAdams,1970-01-01T00:32:50.000Z
62,184471,adventure,1970-01-01T00:32:50.000Z
62,184471,Alicia Vikander,1970-01-01T00:32:50.000Z
62,184471,video game adaptation,1970-01-01T00:32:50.000Z
62,187593,Josh Brolin,1970-01-01T00:32:50.000Z
62,187593,Ryan Reynolds,1970-01-01T00:32:50.000Z
62,187593,sarcasm,1970-01-01T00:32:50.000Z
62,187595,Emilia Clarke,1970-01-01T00:32:50.000Z
62,187595,star wars,1970-01-01T00:32:50.000Z
63,260,classic,1970-01-01T00:32:50.000Z
63,260,space action,1970-01-01T00:32:50.000Z
76,260,action,1970-01-01T00:32:50.000Z
76,260,scifi,1970-01-01T00:32:50.000Z
103,260,EPIC,1970-01-01T00:32:50.000Z
103,260,great soundtrack,1970-01-01T00:32:50.000Z
103,296,good dialogue,1970-01-01T00:32:50.000Z
103,296,great soundtrack,1970-01-01T00:32:50.000Z
103,296,nonlinear,1970-01-01T00:32:50.000Z
106,4896,Everything you want is here,1970-01-01T00:32:50.000Z
106,106489,adventure,1970-01-01T00:32:50.000Z
112,260,classic scifi,1970-01-01T00:32:50.000Z
112,260,engrossing adventure,1970-01-01T00:32:50.000Z
112,260,EPIC,1970-01-01T00:32:50.000Z
119,260,classic,1970-01-01T00:32:50.000Z
119,260,Nerd,1970-01-01T00:32:50.000Z
119,101142,animation,1970-01-01T00:32:50.000Z
119,101142,funny,1970-01-01T00:32:50.000Z
119,101142,stone age,1970-01-01T00:32:50.000Z
119,115149,action,1970-01-01T00:32:50.000Z
119,115149,killer,1970-01-01T00:32:50.000Z
119,115149,widowswidowers,1970-01-01T00:32:50.000Z
119,115617,animation,1970-01-01T00:32:50.000Z
119,115617,kids,1970-01-01T00:32:50.000Z
119,115617,robots,1970-01-01T00:32:50.000Z
119,120635,action,1970-01-01T00:32:50.000Z
119,120635,murder,1970-01-01T00:32:50.000Z
119,120635,police,1970-01-01T00:32:50.000Z
125,1726,Kevin Costner,1970-01-01T00:32:50.000Z
125,1726,Post apocalyptic,1970-01-01T00:32:50.000Z
125,2387,dark comedy,1970-01-01T00:32:50.000Z
125,2387,dark humor,1970-01-01T00:32:50.000Z
125,3052,irreverent,1970-01-01T00:32:50.000Z
125,3052,jay and silent bob,1970-01-01T00:32:50.000Z
125,3052,Kevin Smith,1970-01-01T00:32:50.000Z
125,3052,satire,1970-01-01T00:32:50.000Z
125,5088,irreverent,1970-01-01T00:32:50.000Z
125,7022,based on a book,1970-01-01T00:32:50.000Z
125,7022,bloody,1970-01-01T00:32:50.000Z
125,7022,brutal,1970-01-01T00:32:50.000Z
125,7022,controversial,1970-01-01T00:32:50.000Z
125,7022,dystopia,1970-01-01T00:32:50.000Z
125,7022,goretastic,1970-01-01T00:32:50.000Z
125,7022,satire,1970-01-01T00:32:50.000Z
125,7022,social commentary,1970-01-01T00:32:50.000Z
125,7022,survival,1970-01-01T00:32:50.000Z
125,7022,violence,1970-01-01T00:32:50.000Z
125,7254,alternate reality,1970-01-01T00:32:50.000Z
125,7254,scifi,1970-01-01T00:32:50.000Z
125,7254,science fiction,1970-01-01T00:32:50.000Z
125,7254,time travel,1970-01-01T00:32:50.000Z
125,8957,brutal,1970-01-01T00:32:50.000Z
125,8957,clever,1970-01-01T00:32:50.000Z
125,8957,Disturbing,1970-01-01T00:32:50.000Z
125,8957,great ending,1970-01-01T00:32:50.000Z
125,8957,mindfuck,1970-01-01T00:32:50.000Z
125,8957,surprise ending,1970-01-01T00:32:50.000Z
125,8957,suspense,1970-01-01T00:32:50.000Z
125,9010,cruel characters,1970-01-01T00:32:50.000Z
125,42632,brutality,1970-01-01T00:32:50.000Z
125,58301,dark humor,1970-01-01T00:32:50.000Z
125,60950,threesome,1970-01-01T00:32:50.000Z
125,62434,Seth Rogen,1970-01-01T00:32:50.000Z
125,62434,Sexual Humor,1970-01-01T00:32:50.000Z
125,67695,Seth Rogen,1970-01-01T00:32:50.000Z
125,100083,embarassing scenes,1970-01-01T00:32:50.000Z
125,100083,offensive,1970-01-01T00:32:50.000Z
125,100083,R language,1970-01-01T00:32:50.000Z
125,100083,sarcasm,1970-01-01T00:32:50.000Z
125,100083,satire,1970-01-01T00:32:50.000Z
125,156371,80s,1970-01-01T00:32:50.000Z
125,158872,Crude humor,1970-01-01T00:32:50.000Z
125,158872,mindfuck,1970-01-01T00:32:50.000Z
125,158872,sarcasm,1970-01-01T00:32:50.000Z
125,158872,satire,1970-01-01T00:32:50.000Z
125,158872,Vulgar,1970-01-01T00:32:50.000Z
132,3556,sofia coppola,1970-01-01T00:32:50.000Z
132,6323,John Cusack,1970-01-01T00:32:50.000Z
132,6367,Ewan McGregor,1970-01-01T00:32:50.000Z
132,6367,Renee Zellweger,1970-01-01T00:32:50.000Z
138,59103,jackie chan,1970-01-01T00:32:50.000Z
138,59103,kung fu,1970-01-01T00:32:50.000Z
161,52287,Something for everyone in this one... saw it without and plan on seeing it with kids!,1970-01-01T00:32:50.000Z
166,293,assassin,1970-01-01T00:32:50.000Z
166,293,Jean Reno,1970-01-01T00:32:50.000Z
166,54286,assassin,1970-01-01T00:32:50.000Z
166,54286,assassinintraining (scene),1970-01-01T00:32:50.000Z
166,54286,espionage,1970-01-01T00:32:50.000Z
166,54286,Robert Ludlum,1970-01-01T00:32:50.000Z
167,104,test tag,1970-01-01T00:32:50.000Z
177,115617,feelgood,1970-01-01T00:32:50.000Z
177,115617,fun family movie,1970-01-01T00:32:50.000Z
177,115617,very funny,1970-01-01T00:32:50.000Z
184,2579,black and white,1970-01-01T00:32:50.000Z
184,2579,Christopher Nolan,1970-01-01T00:32:50.000Z
184,2579,directorial debut,1970-01-01T00:32:50.000Z
184,2579,mindfuck,1970-01-01T00:32:50.000Z
184,2579,not linear,1970-01-01T00:32:50.000Z
184,2579,Twist Ending,1970-01-01T00:32:50.000Z
184,3793,action,1970-01-01T00:32:50.000Z
184,3793,comic book,1970-01-01T00:32:50.000Z
184,3793,hugh jackman,1970-01-01T00:32:50.000Z
